"","symbol","date","open","high","low","close","volume","adjusted"
"695","AAPL",2013-10-07,69.492859,70.378571,69.335716,69.678574,78073107,66.896431
"696","AAPL",2013-10-08,69.944283,70.091431,68.648575,68.705711,72729006,65.962395
"697","AAPL",2013-10-09,69.234283,69.684288,68.325714,69.512573,75431216,66.737053
"698","AAPL",2013-10-10,70.222855,70.339996,69.577141,69.948288,69650490,67.15538
"699","AAPL",2013-10-11,69.57,70.548569,69.308571,70.401718,66934938,67.590706
"700","AAPL",2013-10-14,69.934288,71.082855,69.907143,70.862862,65474542,68.033432
"701","AAPL",2013-10-15,71.127144,71.714287,70.788574,71.239998,80018603,68.395493
"702","AAPL",2013-10-16,71.528572,71.790001,71.318573,71.587715,62775013,68.729347
"703","AAPL",2013-10-17,71.428574,72.111427,71.382858,72.071426,63398335,69.193756
"704","AAPL",2013-10-18,72.300003,72.751427,72.244286,72.69857,72635570,69.79583
"705","AAPL",2013-10-21,73.074287,74.900002,73.074287,74.480286,99526945,71.506447
"706","AAPL",2013-10-22,75.158569,75.492798,72.575714,74.266785,133515760,71.301453
"707","AAPL",2013-10-23,74.14286,75.095711,74.14286,74.994286,78431122,71.999901
"708","AAPL",2013-10-24,75,76.067139,74.635712,75.987137,96191095,72.953094
"709","AAPL",2013-10-25,75.900002,76.175713,75.015717,75.136856,84448133,72.136757
"710","AAPL",2013-10-28,75.610001,75.85714,74.744286,75.696571,137610116,72.674133
"711","AAPL",2013-10-29,76.611435,77.035713,73.505714,73.811142,158952108,70.863998
"712","AAPL",2013-10-30,74.22715,75.360001,73.860001,74.985146,88540697,71.991112
"713","AAPL",2013-10-31,75,75.355713,74.467148,74.671715,68923785,71.690201
"714","AAPL",2013-11-01,74.914284,74.971428,73.691429,74.290001,68722304,71.32373
"715","AAPL",2013-11-04,74.45285,75.260002,74.115715,75.25,61157033,72.245392
"716","AAPL",2013-11-05,74.919998,75.555,74.714287,75.06414,66368071,72.066963
"717","AAPL",2013-11-06,74.878571,74.980003,74.028572,74.417137,55844152,71.549629
"718","AAPL",2013-11-07,74.225716,74.741425,73.197144,73.213142,65655100,70.392006
"719","AAPL",2013-11-08,73.512863,74.447144,73.22715,74.365715,69829543,71.500183
"720","AAPL",2013-11-11,74.284286,74.524284,73.487137,74.149712,56863303,71.292503
"721","AAPL",2013-11-12,73.85714,74.845711,73.85714,74.287148,51114651,71.424622
"722","AAPL",2013-11-13,74,74.60714,73.851433,74.376282,49304927,71.510361
"723","AAPL",2013-11-14,74.722855,75.611435,74.552856,75.451424,70605087,72.544037
"724","AAPL",2013-11-15,75.221428,75.58429,74.927139,74.998718,79479764,72.108803
"725","AAPL",2013-11-18,74.97715,75.312859,74.028572,74.089859,61236224,71.234955
"726","AAPL",2013-11-19,74.147148,74.76857,73.995712,74.221428,52234707,71.361427
"727","AAPL",2013-11-20,74.150002,74.345711,73.475716,73.571426,48545798,70.736511
"728","AAPL",2013-11-21,73.942856,74.458572,73.381424,74.447998,65506861,71.579292
"729","AAPL",2013-11-22,74.228569,74.594284,74.075722,74.257141,55931232,71.39579
"730","AAPL",2013-11-25,74.431435,75.124283,74.428574,74.82,57348403,71.936974
"731","AAPL",2013-11-26,74.867142,76.591431,74.85714,76.199997,100345728,73.263794
"732","AAPL",2013-11-27,76.60714,78,76.199997,77.994286,90861841,74.988914
"733","AAPL",2013-11-29,78.528572,79.761429,78.258568,79.438576,79532215,76.377548
"734","AAPL",2013-12-02,79.714287,80.618561,78.688576,78.747139,118135892,75.712769
"735","AAPL",2013-12-03,79.714287,80.91143,79.668571,80.903145,112741734,77.785728
"736","AAPL",2013-12-04,80.800003,81.312859,80.117142,80.714287,94452666,77.604141
"737","AAPL",2013-12-05,81.83857,82.162254,80.91571,81.128716,111895315,78.002571
"738","AAPL",2013-12-06,80.827141,80.964287,79.938576,80.002861,86088352,76.920105
"739","AAPL",2013-12-09,80.14286,81.368576,80.128571,80.918571,80123533,77.800545
"740","AAPL",2013-12-10,80.508568,81.125717,80.171425,80.792854,69567610,77.679642
"741","AAPL",2013-12-11,80.984283,81.567139,79.955711,80.194283,89929693,77.104156
"742","AAPL",2013-12-12,80.317139,80.762863,80.004288,80.077141,65572318,76.991501
"743","AAPL",2013-12-13,80.345711,80.41143,79.095711,79.204285,83205283,76.152298
"744","AAPL",2013-12-16,79.288574,80.376991,79.287148,79.64286,70648452,76.57399
"745","AAPL",2013-12-17,79.401428,79.919998,79.053574,79.284286,57475649,76.229225
"746","AAPL",2013-12-18,78.528572,78.778572,76.971428,78.681435,141465800,75.64959
"747","AAPL",2013-12-19,78.48143,78.571426,77.675728,77.779999,80239369,74.78289
"748","AAPL",2013-12-20,77.912857,78.80143,77.83107,78.431435,109103435,75.409233
"749","AAPL",2013-12-23,81.125717,81.531425,80.394287,81.441429,125326824,78.303261
"750","AAPL",2013-12-24,81.412857,81.697144,80.861435,81.095711,41888735,77.970833
"751","AAPL",2013-12-26,81.157143,81.35714,80.482285,80.557144,51002035,77.453033
"752","AAPL",2013-12-27,80.545715,80.629997,79.928574,80.012863,56471317,76.929718
"753","AAPL",2013-12-30,79.637146,80.012863,78.903,79.217148,63407722,76.164665
"754","AAPL",2013-12-31,79.167137,80.182861,79.14286,80.145714,55819372,77.057426
"755","AAPL",2014-01-02,79.382858,79.575714,78.860146,79.01857,58791957,75.97374
"756","AAPL",2014-01-03,79,79.099998,77.204285,77.28286,98303870,74.304924
"757","AAPL",2014-01-06,76.784286,78.114288,76.228569,77.704285,103359151,74.710106
"758","AAPL",2014-01-07,77.760002,77.994286,76.846428,77.148216,79432766,74.175438
"759","AAPL",2014-01-08,76.972855,77.937141,76.955711,77.637138,64686685,74.645523
"760","AAPL",2014-01-09,78.114288,78.122856,76.478584,76.645569,69905199,73.692184
"761","AAPL",2014-01-10,77.118568,77.257141,75.872856,76.134285,76320664,73.200607
"762","AAPL",2014-01-13,75.714287,77.5,75.697144,76.53286,94860843,73.583824
"763","AAPL",2014-01-14,76.864288,78.104286,76.808571,78.055717,83734371,75.047974
"764","AAPL",2014-01-15,79.074287,80.028572,78.808571,79.622856,98472619,76.554741
"765","AAPL",2014-01-16,79.285713,79.550003,78.811424,79.178574,57471330,76.127556
"766","AAPL",2014-01-17,78.78286,78.867142,77.128571,77.238571,108426689,74.262337
"767","AAPL",2014-01-21,77.285713,78.581429,77.202858,78.438568,82255544,75.416069
"768","AAPL",2014-01-22,78.697144,79.612854,78.258568,78.78714,95219334,75.751236
"769","AAPL",2014-01-23,78.550003,79.5,77.829483,79.454285,100978346,76.392662
"770","AAPL",2014-01-24,79.14286,79.374283,77.821426,78.010002,108384437,75.004044
"771","AAPL",2014-01-27,78.68,79.257141,77.964287,78.64286,144219152,75.612503
"772","AAPL",2014-01-28,72.69857,73.571426,71.724281,72.35714,266833581,69.568993
"773","AAPL",2014-01-29,72,72.48143,71.23143,71.535713,125942796,68.779228
"774","AAPL",2014-01-30,71.78286,72.35714,70.957146,71.39743,169762789,68.646255
"775","AAPL",2014-01-31,70.728569,71.647141,70.507141,71.514282,116336444,68.758614
"776","AAPL",2014-02-03,71.772858,72.53286,71.328568,71.647141,100620772,68.886353
"777","AAPL",2014-02-04,72.272858,72.779999,71.822861,72.684288,94273543,69.883537
"778","AAPL",2014-02-05,72.384285,73.611427,72.321701,73.227142,82322156,70.405472
"779","AAPL",2014-02-06,72.938568,73.35714,72.544289,73.215714,64497223,70.499359
"780","AAPL",2014-02-07,74.464287,74.704269,73.91143,74.239998,93638601,71.485657
"781","AAPL",2014-02-10,74.094284,75.998573,74,75.57,86451022,72.766304
"782","AAPL",2014-02-11,75.80143,76.821426,75.64286,76.565712,70672252,73.725075
"783","AAPL",2014-02-12,76.702858,77.080002,76.177139,76.559998,77127064,73.719551
"784","AAPL",2014-02-13,76.379997,77.835716,76.314285,77.775711,76960156,74.89016
"785","AAPL",2014-02-14,77.495712,77.997131,77.315712,77.71286,68468036,74.829674
"786","AAPL",2014-02-18,78,78.741425,77.944283,77.998573,65306248,75.104774
"787","AAPL",2014-02-19,77.785713,78.127144,76.335716,76.767143,78554420,73.919006
"788","AAPL",2014-02-20,76.108574,76.714287,75.571426,75.878571,76529103,73.063416
"789","AAPL",2014-02-21,76.102859,76.367142,74.942856,75.035713,69757247,72.251823
"790","AAPL",2014-02-24,74.720001,75.702843,74.631432,75.364288,72364950,72.56823
"791","AAPL",2014-02-25,75.582855,75.652145,74.428574,74.580002,58247350,71.813004
"792","AAPL",2014-02-26,74.80143,75,73.657143,73.907143,69131286,71.165115
"793","AAPL",2014-02-27,73.877144,75.540001,73.721428,75.381432,75557321,72.584732
"794","AAPL",2014-02-28,75.582855,76.10714,74.58857,75.177139,93074653,72.388
"795","AAPL",2014-03-03,74.742859,75.807144,74.687141,75.394287,59784494,72.597107
"796","AAPL",2014-03-04,75.881432,76.091431,75.395714,75.891426,64884834,73.075829
"797","AAPL",2014-03-05,75.835716,76.39286,75.589996,76.05143,50065519,73.229881
"798","AAPL",2014-03-06,76.111427,76.348557,75.442856,75.821426,46423111,73.008408
"799","AAPL",2014-03-07,75.912857,75.997139,75.150002,75.777145,55415241,72.965752
"800","AAPL",2014-03-10,75.480003,76.190002,75.477013,75.845711,44691430,73.031784
"801","AAPL",2014-03-11,76.442856,76.96286,76.084282,76.584282,70198849,73.742928
"802","AAPL",2014-03-12,76.335716,76.764282,76,76.658569,50195460,73.814476
"803","AAPL",2014-03-13,76.777145,77.094284,75.594284,75.807144,64435609,72.994644
"804","AAPL",2014-03-14,75.465714,75.841431,74.714287,74.955711,59299492,72.174828
"805","AAPL",2014-03-17,75.321426,75.709999,75.121429,75.248573,49886074,72.456825
"806","AAPL",2014-03-18,75.108574,75.995712,75.028587,75.914284,52411863,73.097816
"807","AAPL",2014-03-19,76.03714,76.605713,75.571426,75.894287,56188958,73.078537
"808","AAPL",2014-03-20,75.714287,76.095711,75.335716,75.528572,52099537,72.726418
"809","AAPL",2014-03-21,76.239998,76.25,75.190002,76.124283,93612169,73.300018
"810","AAPL",2014-03-24,76.89286,77.214287,76.437141,77.027145,88924871,74.16938
"811","AAPL",2014-03-25,77.32,77.964287,77.084282,77.855713,70573356,74.967216
"812","AAPL",2014-03-26,78.158569,78.428574,76.980003,77.111427,74942224,74.250542
"813","AAPL",2014-03-27,77.108574,77.35714,76.445724,76.779999,55507676,73.931419
"814","AAPL",2014-03-28,76.815712,76.991417,76.321426,76.694283,50141063,73.848885
"815","AAPL",2014-03-31,77.03286,77.258568,76.561424,76.677139,42167188,73.832359
"816","AAPL",2014-04-01,76.842857,77.410004,76.681427,77.378571,50189685,74.507767
"817","AAPL",2014-04-02,77.482857,77.639999,77.18,77.507141,45104871,74.631569
"818","AAPL",2014-04-03,77.381432,77.5,76.805717,76.970001,40648111,74.114372
"819","AAPL",2014-04-04,77.14286,77.14286,75.797142,75.974281,68812485,73.155563
"820","AAPL",2014-04-07,75.46286,75.842857,74.555717,74.781425,72462530,72.006981
"821","AAPL",2014-04-08,75.010002,75.160004,74.100014,74.777145,60971883,72.002869
"822","AAPL",2014-04-09,74.685715,75.784286,74.574287,75.760002,51542722,72.949249
"823","AAPL",2014-04-10,75.814285,76.034286,74.738571,74.78286,59912818,72.008377
"824","AAPL",2014-04-11,74.168571,74.690002,73.877144,74.230003,67975012,71.476021
"825","AAPL",2014-04-14,74.541428,74.594284,73.887138,74.525711,51445177,71.76075
"826","AAPL",2014-04-15,74.279999,74.519997,73.047142,73.99427,66622577,71.249016
"827","AAPL",2014-04-16,74.035713,74.441429,73.447914,74.144287,53732994,71.393478
"828","AAPL",2014-04-17,74.285713,75.394287,74.171425,74.991425,71106721,72.20919
"829","AAPL",2014-04-21,75.040001,76.019997,74.851425,75.881432,45668931,73.066162
"830","AAPL",2014-04-22,75.470001,75.975143,75.214432,75.957001,50664453,73.138931
"831","AAPL",2014-04-23,75.577141,75.875717,74.921425,74.964287,98735259,72.18306
"832","AAPL",2014-04-24,81.194283,81.428574,80.104286,81.110001,189978082,78.100777
"833","AAPL",2014-04-25,80.585716,81.71286,80.565712,81.705711,97568814,78.67437
"834","AAPL",2014-04-28,81.795715,85.10714,81.792854,84.870003,167371680,81.72126
"835","AAPL",2014-04-29,84.824287,85.139999,84.215714,84.618568,84344673,81.479156
"836","AAPL",2014-04-30,84.662857,85.632858,84.257141,84.298569,114220883,81.171043
"837","AAPL",2014-05-01,84.571426,84.971428,83.765717,84.497139,61052418,81.362221
"838","AAPL",2014-05-02,84.69857,84.885712,84.244286,84.654282,47878572,81.513542
"839","AAPL",2014-05-05,84.304283,85.85714,84.285713,85.851425,71766758,82.66626
"840","AAPL",2014-05-06,85.945717,86.344269,84.91571,84.91571,93641373,81.765259
"841","AAPL",2014-05-07,85.014282,85.327141,83.961426,84.618568,70715988,81.479156
"842","AAPL",2014-05-08,84.035713,84.91571,83.771431,83.998573,57574363,80.994629
"843","AAPL",2014-05-09,83.515717,83.75,82.904282,83.648926,72899498,80.657494
"844","AAPL",2014-05-12,83.921425,84.808571,83.914284,84.690002,53324677,81.661354
"845","AAPL",2014-05-13,84.571426,84.934288,84.385712,84.822861,39934594,81.789444
"846","AAPL",2014-05-14,84.632858,85.342857,84.534286,84.83857,41600846,81.804588
"847","AAPL",2014-05-15,84.957146,85.228569,84.005714,84.117142,57711731,81.108978
"848","AAPL",2014-05-16,84.115715,85.361427,83.628571,85.358574,69091834,82.306
"849","AAPL",2014-05-19,85.375717,86.761429,85.332855,86.370003,79439024,83.28125
"850","AAPL",2014-05-20,86.358574,86.628571,85.818573,86.387138,58708986,83.297768
"851","AAPL",2014-05-21,86.285713,86.671425,86.008568,86.615715,49249914,83.518188
"852","AAPL",2014-05-22,86.657143,87.121429,86.300003,86.752853,50218945,83.650414
"853","AAPL",2014-05-23,86.75,87.818474,86.638573,87.732857,58052491,84.59539
"854","AAPL",2014-05-27,87.984283,89.408569,87.947144,89.375717,87216605,86.179497
"855","AAPL",2014-05-28,89.441429,89.975716,89.111427,89.144287,78921885,85.956306
"856","AAPL",2014-05-29,89.714287,90.98143,89.681427,90.76857,94118633,87.522514
"857","AAPL",2014-05-30,91.139999,92.024284,89.842857,90.428574,141005137,87.194672
"858","AAPL",2014-06-02,90.571426,90.690002,88.928574,89.807144,92337903,86.595474
"859","AAPL",2014-06-03,89.781425,91.248573,89.75,91.077141,73231620,87.820068
"860","AAPL",2014-06-04,91.040001,92.555717,90.872856,92.117142,83870521,88.822861
"861","AAPL",2014-06-05,92.321426,92.767128,91.80143,92.478569,75951141,89.171387
"862","AAPL",2014-06-06,92.85714,93.03714,92.067139,92.224281,87620911,88.926193
"863","AAPL",2014-06-09,92.690002,93.879997,91.75,93.699997,75414804,90.349098
"864","AAPL",2014-06-10,94.639999,95.050003,93.57,94.25,62777042,90.879471
"865","AAPL",2014-06-11,94.129997,94.760002,93.470001,93.860001,45681114,90.50341
"866","AAPL",2014-06-12,94.040001,94.120003,91.900002,92.290001,54748791,88.989532
"867","AAPL",2014-06-13,92.18,92.440002,90.879997,91.279999,54525280,88.015656
"868","AAPL",2014-06-16,91.580002,92.75,91.449997,92.199997,35561270,88.902725
"869","AAPL",2014-06-17,92.400002,92.699997,91.800003,92.080002,29726347,88.787056
"870","AAPL",2014-06-18,92.260002,92.290001,91.349998,92.18,33514108,88.883476
"871","AAPL",2014-06-19,92.260002,92.300003,91.338898,91.860001,35527686,88.574928
"872","AAPL",2014-06-20,91.919998,92.550003,90.900002,90.910004,100898066,87.658882
"873","AAPL",2014-06-23,91.330002,91.620003,90.599998,90.830002,43694391,87.581764
"874","AAPL",2014-06-24,90.75,91.739998,90.190002,90.279999,39036087,87.051437
"875","AAPL",2014-06-25,90.25,90.699997,89.650002,90.360001,36868541,87.128571
"876","AAPL",2014-06-26,90.43,91.050003,89.800003,90.900002,32629359,87.649261
"877","AAPL",2014-06-27,90.860001,92,90.769997,91.980003,64028803,88.690643
"878","AAPL",2014-06-30,92.160004,93.724998,92.089996,92.93,49589028,89.606644
"879","AAPL",2014-07-01,93.559998,94.07,93.129997,93.519997,38223477,90.175545
"880","AAPL",2014-07-02,93.849998,94.059998,93.089996,93.480003,28465073,90.136993
"881","AAPL",2014-07-03,93.690002,94.099998,93.199997,94.029999,22891753,90.667336
"882","AAPL",2014-07-07,94.150002,95.989998,94.099998,95.968002,56467939,92.536026
"883","AAPL",2014-07-08,96.199997,96.800003,93.919998,95.349998,65221678,91.940117
"884","AAPL",2014-07-09,95.449997,95.949997,94.760002,95.389999,36436440,91.978699
"885","AAPL",2014-07-10,93.75,95.550003,93.519997,95.035004,39685552,91.636375
"886","AAPL",2014-07-11,95.379997,95.889999,94.862503,95.220001,34018228,91.814758
"887","AAPL",2014-07-14,95.860001,96.889999,95.650002,96.449997,42810155,93.000755
"888","AAPL",2014-07-15,96.800003,96.849998,95.029999,95.32,45696176,91.911186
"889","AAPL",2014-07-16,97.019997,97.099998,94.739998,94.779999,53502415,91.390488
"890","AAPL",2014-07-17,95.040001,95.278999,92.57,93.089897,57298243,89.760834
"891","AAPL",2014-07-18,93.639999,94.739998,93.019997,94.43,49987593,91.053009
"892","AAPL",2014-07-21,95,95,93.720001,93.939003,39079002,90.579597
"893","AAPL",2014-07-22,94.709999,94.889999,94.120003,94.720001,55196597,91.332657
"894","AAPL",2014-07-23,95.43,97.879997,95.169998,97.190002,92917719,93.71434
"895","AAPL",2014-07-24,97.080002,97.32,96.419998,97.029999,45728843,93.560059
"896","AAPL",2014-07-25,96.900002,97.839996,96.639999,97.670998,43469117,94.178108
"897","AAPL",2014-07-28,97.800003,99.239998,97.550003,99.019997,55317689,95.478874
"898","AAPL",2014-07-29,99.279999,99.440002,98.25,98.379997,43143095,94.86174
"899","AAPL",2014-07-30,98.379997,98.699997,97.669998,98.150002,33010001,94.639977
"900","AAPL",2014-07-31,97.18,97.449997,95.330002,95.599998,56842647,92.181168
"901","AAPL",2014-08-01,95,96.620003,94.809998,96.129997,48511286,92.692238
"902","AAPL",2014-08-04,96.349998,96.580002,95.169998,95.589996,39958144,92.171524
"903","AAPL",2014-08-05,95.349998,95.68,94.360001,95.120003,55932663,91.718361
"904","AAPL",2014-08-06,94.800003,95.480003,94.709999,94.959999,38558342,91.564041
"905","AAPL",2014-08-07,94.919998,95.949997,94.099998,94.480003,46711179,91.214096
"906","AAPL",2014-08-08,94.199997,94.82,93.279999,94.739998,41865193,91.465096
"907","AAPL",2014-08-11,95.290001,96.080002,94.835503,95.989998,36584844,92.671906
"908","AAPL",2014-08-12,96.220001,96.879997,95.610001,95.970001,33795352,92.652596
"909","AAPL",2014-08-13,96.169998,97.239998,96.040001,97.239998,31916439,93.8787
"910","AAPL",2014-08-14,97.389999,97.57,96.800003,97.5,28115566,94.129715
"911","AAPL",2014-08-15,97.989998,98.190002,96.860001,97.980003,48951331,94.593109
"912","AAPL",2014-08-18,98.480003,99.370003,97.980003,99.160004,47572413,95.73233
"913","AAPL",2014-08-19,99.410004,100.68,99.32,100.529999,69399270,97.054962
"914","AAPL",2014-08-20,100.480003,101.089996,99.949997,100.57,52699192,97.093567
"915","AAPL",2014-08-21,100.550003,100.940002,100.110001,100.580002,33478198,97.103241
"916","AAPL",2014-08-22,100.309998,101.470001,100.190002,101.32,44183834,97.817673
"917","AAPL",2014-08-25,101.809998,102.169998,101.279999,101.540001,40270173,98.030067
"918","AAPL",2014-08-26,101.459999,101.5,100.860001,100.889,33151984,97.401543
"919","AAPL",2014-08-27,101,102.57,100.699997,102.129997,52369011,98.59967
"920","AAPL",2014-08-28,101.589996,102.779999,101.559998,102.25,68459801,98.715515
"921","AAPL",2014-08-29,102.879997,102.900002,102.199997,102.5,44595247,98.956871
"922","AAPL",2014-09-02,103.040001,103.739998,102.720001,103.300003,53564262,99.72921
"923","AAPL",2014-09-03,103.199997,103.199997,98.580002,98.940002,125420521,95.51992
"924","AAPL",2014-09-04,99,100.089996,97.790001,98.120003,85718221,94.728271
"925","AAPL",2014-09-05,98.889999,99.389999,98.309998,98.970001,58457035,95.548897
"926","AAPL",2014-09-08,99.300003,99.309998,98.050003,98.360001,46356742,94.959976
"927","AAPL",2014-09-09,99.110001,103.080002,96.139999,97.989998,189846255,94.602768
"928","AAPL",2014-09-10,98.010002,101.110001,97.760002,101,100869587,97.508728
"929","AAPL",2014-09-11,100.449997,101.440002,99.620003,101.43,62399743,97.923866
"930","AAPL",2014-09-12,101.220001,102.190002,101.080002,101.660004,64096903,98.145905
"931","AAPL",2014-09-15,102.809998,103.050003,101.440002,101.629997,61316516,98.116943
"932","AAPL",2014-09-16,99.800003,101.260002,98.889999,100.860001,66908133,97.373558
"933","AAPL",2014-09-17,101.269997,101.800003,100.592201,101.580002,60926498,98.068687
"934","AAPL",2014-09-18,101.93,102.349998,101.559998,101.790001,37299435,98.271408
"935","AAPL",2014-09-19,102.230003,102.349998,100.879997,100.959999,70902406,97.470108
"936","AAPL",2014-09-22,101.800003,102.139999,100.580002,101.059998,52788426,97.56662
"937","AAPL",2014-09-23,100.599998,102.940002,100.540001,102.639999,63402196,99.092033
"938","AAPL",2014-09-24,102.160004,102.849998,101.199997,101.75,60171828,98.232803
"939","AAPL",2014-09-25,100.510002,100.709999,97.720001,97.870003,100091992,94.486916
"940","AAPL",2014-09-26,98.529999,100.75,98.400002,100.75,62370500,97.267349
"941","AAPL",2014-09-29,98.650002,100.434998,98.629997,100.110001,49766312,96.649475
"942","AAPL",2014-09-30,100.809998,101.540001,100.529999,100.75,55264139,97.267349
"943","AAPL",2014-10-01,100.589996,100.690002,98.699997,99.18,51491286,95.75161
"944","AAPL",2014-10-02,99.269997,100.220001,98.040001,99.900002,47757828,96.446747
"945","AAPL",2014-10-03,99.440002,100.209999,99.040001,99.620003,43469585,96.176407
"946","AAPL",2014-10-06,99.949997,100.650002,99.419998,99.620003,37051182,96.176407
"947","AAPL",2014-10-07,99.43,100.120003,98.730003,98.75,42094183,95.336472
"948","AAPL",2014-10-08,98.760002,101.110001,98.309998,100.800003,57404674,97.31562
"949","AAPL",2014-10-09,101.540001,102.379997,100.610001,101.019997,77376525,97.528015
"950","AAPL",2014-10-10,100.690002,102.029999,100.300003,100.730003,66331592,97.248062
"951","AAPL",2014-10-13,101.330002,101.779999,99.809998,99.809998,53583368,96.359848
"952","AAPL",2014-10-14,100.389999,100.519997,98.57,98.75,63688562,95.336472
"953","AAPL",2014-10-15,97.970001,99.150002,95.18,97.540001,100933600,94.168312
"954","AAPL",2014-10-16,95.550003,97.720001,95.410004,96.260002,72154523,92.932564
"955","AAPL",2014-10-17,97.5,99,96.809998,97.669998,68179688,94.293839
"956","AAPL",2014-10-20,98.315002,99.959999,98.220001,99.760002,77517279,96.311592
"957","AAPL",2014-10-21,103.019997,103.019997,101.269997,102.470001,94623904,98.927902
"958","AAPL",2014-10-22,102.839996,104.110001,102.599998,102.989998,68263146,99.429916
"959","AAPL",2014-10-23,104.080002,105.051003,103.629997,104.830002,71074674,101.206329
"960","AAPL",2014-10-24,105.18,105.489998,104.529999,105.220001,47053916,101.58284
"961","AAPL",2014-10-27,104.849998,105.480003,104.699997,105.110001,34187701,101.476631
"962","AAPL",2014-10-28,105.400002,106.739998,105.349998,106.739998,48060949,103.050293
"963","AAPL",2014-10-29,106.650002,107.370003,106.360001,107.339996,52687879,103.629547
"964","AAPL",2014-10-30,106.959,107.349998,105.900002,106.980003,40654793,103.282013
"965","AAPL",2014-10-31,108.010002,108.040001,107.209999,108,44639285,104.266762
"966","AAPL",2014-11-03,108.220001,110.300003,108.010002,109.400002,52282550,105.618362
"967","AAPL",2014-11-04,109.360001,109.489998,107.720001,108.599998,41574365,104.845993
"968","AAPL",2014-11-05,109.099998,109.300003,108.125,108.860001,37435905,105.097023
"969","AAPL",2014-11-06,108.599998,108.790001,107.800003,108.699997,34968457,105.055954
"970","AAPL",2014-11-07,108.75,109.32,108.550003,109.010002,33691535,105.355553
"971","AAPL",2014-11-10,109.019997,109.330002,108.669998,108.830002,27195547,105.181602
"972","AAPL",2014-11-11,108.699997,109.75,108.400002,109.699997,27442252,106.022423
"973","AAPL",2014-11-12,109.379997,111.43,109.370003,111.25,46942431,107.520454
"974","AAPL",2014-11-13,111.800003,113.449997,111.599998,112.82,59522855,109.037811
"975","AAPL",2014-11-14,113.150002,114.190002,113.050003,114.18,43785147,110.352226
"976","AAPL",2014-11-17,114.269997,117.279999,113.300003,113.989998,46746712,110.168594
"977","AAPL",2014-11-18,113.940002,115.690002,113.889999,115.470001,44223978,111.598999
"978","AAPL",2014-11-19,115.440002,115.739998,113.800003,114.669998,41869160,110.825806
"979","AAPL",2014-11-20,114.910004,116.860001,114.849998,116.309998,43395537,112.41082
"980","AAPL",2014-11-21,117.510002,117.57,116.029999,116.470001,57179298,112.565468
"981","AAPL",2014-11-24,116.870003,118.769997,116.620003,118.625,47450824,114.648224
"982","AAPL",2014-11-25,119.07,119.75,117.449997,117.599998,68840440,113.657555
"983","AAPL",2014-11-26,117.940002,119.099998,117.830002,119,40831886,115.010651
"984","AAPL",2014-11-28,119.269997,119.400002,118.050003,118.93,24814402,114.942993
"985","AAPL",2014-12-01,118.809998,119.25,111.269997,115.07,83814037,111.212395
"986","AAPL",2014-12-02,113.5,115.75,112.75,114.629997,59348940,110.787132
"987","AAPL",2014-12-03,115.75,116.349998,115.110001,115.93,43063440,112.043579
"988","AAPL",2014-12-04,115.769997,117.199997,115.290001,115.489998,42155776,111.618317
"989","AAPL",2014-12-05,115.989998,116.080002,114.639999,115,38318895,111.144753
"990","AAPL",2014-12-08,114.099998,114.648003,111.620003,112.400002,57664850,108.63192
"991","AAPL",2014-12-09,110.190002,114.300003,109.349998,114.120003,60208036,110.294243
"992","AAPL",2014-12-10,114.410004,114.849998,111.540001,111.949997,44565318,108.196983
"993","AAPL",2014-12-11,112.260002,113.800003,111.339996,111.620003,41471578,107.878059
"994","AAPL",2014-12-12,110.459999,111.870003,109.580002,109.730003,56028138,106.051414
"995","AAPL",2014-12-15,110.699997,111.599998,106.349998,108.224998,67218082,104.59687
"996","AAPL",2014-12-16,106.370003,110.160004,106.260002,106.745003,60790733,103.166481
"997","AAPL",2014-12-17,107.120003,109.839996,106.82,109.410004,53411773,105.742149
"998","AAPL",2014-12-18,111.870003,112.650002,110.660004,112.650002,59006218,108.873512
"999","AAPL",2014-12-19,112.260002,113.239998,111.660004,111.779999,88429770,108.032692
"1000","AAPL",2014-12-22,112.160004,113.489998,111.970001,112.940002,45167549,109.153801
"1001","AAPL",2014-12-23,113.230003,113.330002,112.459999,112.540001,26028419,108.76722
"1002","AAPL",2014-12-24,112.580002,112.709999,112.010002,112.010002,14479611,108.254959
"1003","AAPL",2014-12-26,112.099998,114.519997,112.010002,113.989998,33720951,110.168594
"1004","AAPL",2014-12-29,113.790001,114.769997,113.699997,113.910004,27598920,110.091293
"1005","AAPL",2014-12-30,113.639999,113.919998,112.110001,112.519997,29881477,108.747871
"1006","AAPL",2014-12-31,112.82,113.129997,110.209999,110.379997,41403351,106.679634
"1007","AAPL",2015-01-02,111.389999,111.440002,107.349998,109.330002,53204626,105.664848
"1008","AAPL",2015-01-05,108.290001,108.650002,105.410004,106.25,64285491,102.688065
"1009","AAPL",2015-01-06,106.540001,107.43,104.629997,106.260002,65797116,102.697762
"1010","AAPL",2015-01-07,107.199997,108.199997,106.695,107.75,40105934,104.137772
"1011","AAPL",2015-01-08,109.230003,112.150002,108.699997,111.889999,59364547,108.139008
"1012","AAPL",2015-01-09,112.669998,113.25,110.209999,112.010002,53699527,108.254959
"1013","AAPL",2015-01-12,112.599998,112.629997,108.800003,109.25,49650790,105.587502
"1014","AAPL",2015-01-13,111.43,112.800003,108.910004,110.220001,67091928,106.524994
